Part_ID,Group,School,Grade,Age,Use,Use_School,Exposure_Score,Exposure_Group,Exposure_Binary,DELE,BESA_Other,BESA_Subj,AoA_ENG,AoA_SPA,Langs,Age_Arrival,Task,Item,Verb,Short_Prop,Property,Structure,Mood_Use,Mood_Freq,DOM_Use,Agr_Use,Comp_Use,Prod_Code,Davies,CORPES,WordList,Davies_Centered,Davies_Centered_Std,Davies_Std,CORPES_Std,LOR,Composite_Freq,Use_Std,Use_Joint,Use_Joint_Std,BESA_Other_Std,BESA_Subj_Std,BESA_Total,BESA_Total_Std,DELE_Std,Exposure_Score_Std,Mood
H7B02,DLI-7/8,GBCS,7,NA,17,3,1,2 SPA/1 ENG,Bilingual,NA,14,4,0,0,2,NA,EPT,EPT-02,llamar,Intensional,Intensional subjunctive,DOM,0,0,1,1,NA,IND,303936,207733,8248273,79960.88,0.711993649,0.2762036834377887,0.8786135231177882,NA,0.5774086032777884,0.30646654403877044,20,0.3502714265236277,0.95066834708763015,1.02784389290486,18,1.292719224987547,NA,0,Subjunctive
H7B02,DLI-7/8,GBCS,7,NA,17,3,1,2 SPA/1 ENG,Bilingual,NA,14,4,0,0,2,NA,EPT,EPT-08,peinar,Intensional,Intensional subjunctive,DOM,1,1,1,1,NA,SUBJ,6151,3173,91504,-124599.1,-1.109464919,-0.9850513816679946,-1.0663165084273158,NA,-1.0256839450476551,0.30646654403877044,20,0.3502714265236277,0.95066834708763015,1.02784389290486,18,1.292719224987547,NA,0,Subjunctive
H7B02,DLI-7/8,GBCS,7,NA,17,3,1,2 SPA/1 ENG,Bilingual,NA,14,4,0,0,2,NA,EPT,EPT-14,pintar,Intensional,Intensional subjunctive,DOM,1,1,NA,1,NA,SUBJ,45606,22466,893704,-105306.1,-0.937674734,-0.8179414916676632,-0.8828811589034613,NA,-0.8504113252855623,0.30646654403877044,20,0.3502714265236277,0.95066834708763015,1.02784389290486,18,1.292719224987547,NA,0,Subjunctive
H7B02,DLI-7/8,GBCS,7,NA,17,3,1,2 SPA/1 ENG,Bilingual,NA,14,4,0,0,2,NA,EPT,EPT-20,tratar,Intensional,Intensional subjunctive,DOM,1,1,1,1,NA,SUBJ,590952,203027,9516595,75254.88,0.670090129,1.4918471301070348,0.8338694835770605,NA,1.1628583068420477,0.30646654403877044,20,0.3502714265236277,0.95066834708763015,1.02784389290486,18,1.292719224987547,NA,0,Subjunctive
H7B02,DLI-7/8,GBCS,7,NA,17,3,1,2 SPA/1 ENG,Bilingual,NA,14,4,0,0,2,NA,EPT,EPT-26,mirar,Intensional,Intensional subjunctive,DOM,1,1,1,1,NA,SUBJ,186441,197558,3683993,69785.88,0.621392647,-0.22144114042709367,0.7818709386879318,NA,0.2802148991304191,0.30646654403877044,20,0.3502714265236277,0.95066834708763015,1.02784389290486,18,1.292719224987547,NA,0,Subjunctive
H7B02,DLI-7/8,GBCS,7,NA,17,3,1,2 SPA/1 ENG,Bilingual,NA,14,4,0,0,2,NA,EPT,EPT-32,llevar,Intensional,Intensional subjunctive,DOM,1,1,1,1,NA,SUBJ,418316,301022,13841181,173259.9,1.542753636,0.7606550639532595,1.765593273375958,NA,1.2631241686646089,0.30646654403877044,20,0.3502714265236277,0.95066834708763015,1.02784389290486,18,1.292719224987547,NA,0,Subjunctive
H7B02,DLI-7/8,GBCS,7,NA,17,3,1,2 SPA/1 ENG,Bilingual,NA,14,4,0,0,2,NA,EPT,EPT-38,amar,Intensional,Intensional subjunctive,DOM,1,1,1,1,NA,SUBJ,60260,28864,1318934,-67512.13,-0.601146551,-0.7558751292784892,-0.8220498021287957,NA,-0.7889624657036425,0.30646654403877044,20,0.3502714265236277,0.95066834708763015,1.02784389290486,18,1.292719224987547,NA,0,Subjunctive
H7B02,DLI-7/8,GBCS,7,NA,17,3,1,2 SPA/1 ENG,Bilingual,NA,14,4,0,0,2,NA,EPT,EPT-42,cuidar,Intensional,Intensional subjunctive,DOM,1,1,1,1,NA,SUBJ,208160,26928,1534607,-100844.1,-0.897943857,-0.12945128613949522,-0.8404570398149089,NA,-0.48495416297720206,0.30646654403877044,20,0.3502714265236277,0.95066834708763015,1.02784389290486,18,1.292719224987547,NA,0,Subjunctive
H7B03,DLI-7/8,GBCS,7,NA,8,1,1,2 SPA/1 ENG,Bilingual,NA,8,1,NA,0,2,NA,EPT,EPT-02,llamar,Intensional,Intensional subjunctive,DOM,1,1,0,1,NA,SUBJ,303936,207733,8248273,79960.88,0.711993649,0.2762036834377887,0.8786135231177882,NA,0.5774086032777884,-1.7162126466171148,9,-1.6679591739220354,-1.7773364749899185,-0.9673824874398688,9,-1.9067608568566332,NA,0,Subjunctive
H7B03,DLI-7/8,GBCS,7,NA,8,1,1,2 SPA/1 ENG,Bilingual,NA,8,1,NA,0,2,NA,EPT,EPT-08,peinar,Intensional,Intensional subjunctive,DOM,1,1,0,1,NA,SUBJ,6151,3173,91504,-124599.1,-1.109464919,-0.9850513816679946,-1.0663165084273158,NA,-1.0256839450476551,-1.7162126466171148,9,-1.6679591739220354,-1.7773364749899185,-0.9673824874398688,9,-1.9067608568566332,NA,0,Subjunctive
